filter,Date,sampledFlow,sampledDatePC,sampledDateFlow,flow,turbidity,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,difference,runID,runDifference,filterRun,filterRunDate
11,2021-08-21T18:00:00Z,1.095877,2021-08-21T18:03:00Z,2021-08-21T18:00:00Z,1,0.04639805,28,6,6,1,0,0,0,0,0,15,4,42,11-4,11 - 08/20
11,2021-08-21T18:15:00Z,1.091446,2021-08-21T18:18:00Z,2021-08-21T18:15:00Z,1,0.04639805,29,5,6,1,0,0,0,0,0,15,4,42.25,11-4,11 - 08/20
11,2021-08-21T18:30:00Z,1.111385,2021-08-21T18:33:00Z,2021-08-21T18:30:00Z,1,0.04639805,47,8,3,0,0,0,0,0,0,15,4,42.5,11-4,11 - 08/20
11,2021-08-21T18:45:00Z,1.104,2021-08-21T18:48:00Z,2021-08-21T18:45:00Z,1,0.04639805,49,7,3,0,0,0,0,0,0,75,4,42.75,11-4,11 - 08/20
11,2021-08-21T20:00:00Z,1.085538,2021-08-21T20:03:00Z,2021-08-21T20:00:00Z,1,0.04639805,27,6,6,0,0,0,0,0,0,15,4,44,11-4,11 - 08/20
11,2021-08-21T20:15:00Z,1.087015,2021-08-21T20:18:00Z,2021-08-21T20:15:00Z,1,0.04639805,28,7,6,0,0,0,0,0,0,15,4,44.25,11-4,11 - 08/20
11,2021-08-21T20:30:00Z,1.087754,2021-08-21T20:33:00Z,2021-08-21T20:30:00Z,1,0.04639805,50,8,3,1,0,0,0,0,0,15,4,44.5,11-4,11 - 08/20
11,2021-08-21T20:45:00Z,1.135754,2021-08-21T20:48:00Z,2021-08-21T20:45:00Z,1,0.04639805,50,7,2,1,0,0,0,0,0,75,4,44.75,11-4,11 - 08/20
11,2021-08-21T22:00:00Z,1.100308,2021-08-21T22:03:00Z,2021-08-21T22:00:00Z,1,0.04639805,28,6,6,0,0,0,0,0,0,15,4,46,11-4,11 - 08/20
11,2021-08-21T22:15:00Z,1.103261,2021-08-21T22:18:00Z,2021-08-21T22:15:00Z,1,0.04639805,30,5,7,0,0,0,0,0,0,15,4,46.25,11-4,11 - 08/20
11,2021-08-21T22:30:00Z,1.106215,2021-08-21T22:33:00Z,2021-08-21T22:30:00Z,1,0.04639805,51,7,3,0,0,0,0,0,0,15,4,46.5,11-4,11 - 08/20
11,2021-08-21T22:45:00Z,1.103261,2021-08-21T22:48:00Z,2021-08-21T22:45:00Z,1,0.04639805,55,6,2,0,0,0,0,0,0,75,4,46.75,11-4,11 - 08/20
11,2021-08-22T00:00:00Z,1.102523,2021-08-22T00:03:00Z,2021-08-22T00:00:00Z,1,0.04639805,29,5,6,1,0,0,0,0,0,15,4,48,11-4,11 - 08/20
11,2021-08-22T00:15:00Z,1.112862,2021-08-22T00:18:00Z,2021-08-22T00:15:00Z,1,0.04639805,29,7,6,1,0,0,0,0,0,15,4,48.25,11-4,11 - 08/20
11,2021-08-22T00:30:00Z,1.095877,2021-08-22T00:33:00Z,2021-08-22T00:30:00Z,1,0.04639805,54,6,2,1,0,0,0,0,0,15,4,48.5,11-4,11 - 08/20
11,2021-08-22T00:45:00Z,1.086277,2021-08-22T00:48:00Z,2021-08-22T00:45:00Z,1,0.04639805,54,7,3,1,0,0,0,0,0,NA,4,48.75,11-4,11 - 08/20
12,2021-08-05T04:00:00Z,1.293785,2021-08-05T04:01:00Z,2021-08-05T04:00:00Z,1,0.03052503,43,4,3,0,0,0,0,0,0,15,1,0,12-1,12 - 08/05
12,2021-08-05T04:15:00Z,1.296739,2021-08-05T04:16:00Z,2021-08-05T04:15:00Z,1,0.03052503,39,4,3,0,0,0,0,0,0,15,1,0.25,12-1,12 - 08/05
12,2021-08-05T04:30:00Z,1.288615,2021-08-05T04:31:00Z,2021-08-05T04:30:00Z,1,0.03052503,116,10,5,1,0,0,0,0,0,15,1,0.5,12-1,12 - 08/05
12,2021-08-05T04:45:00Z,1.312985,2021-08-05T04:46:00Z,2021-08-05T04:45:00Z,1,0.03052503,54,5,4,0,0,0,0,0,0,75,1,0.75,12-1,12 - 08/05
12,2021-08-05T06:00:00Z,1.307815,2021-08-05T06:01:00Z,2021-08-05T06:00:00Z,1,0.03052503,46,4,2,0,0,0,0,0,0,15,1,2,12-1,12 - 08/05
12,2021-08-05T06:15:00Z,1.308554,2021-08-05T06:16:00Z,2021-08-05T06:15:00Z,1,0.03052503,55,4,3,0,0,0,0,0,0,15,1,2.25,12-1,12 - 08/05
12,2021-08-05T06:30:00Z,1.303385,2021-08-05T06:31:00Z,2021-08-05T06:30:00Z,1,0.03052503,81,6,4,0,0,0,0,0,0,15,1,2.5,12-1,12 - 08/05
12,2021-08-05T06:45:00Z,1.319631,2021-08-05T06:46:00Z,2021-08-05T06:45:00Z,1,0.03052503,67,4,3,0,0,0,0,0,0,75,1,2.75,12-1,12 - 08/05
12,2021-08-05T08:00:00Z,1.287138,2021-08-05T08:01:00Z,2021-08-05T08:00:00Z,1,0.03174603,73,3,3,0,0,0,0,0,0,15,1,4,12-1,12 - 08/05
12,2021-08-05T08:15:00Z,1.303385,2021-08-05T08:16:00Z,2021-08-05T08:15:00Z,1,0.03174603,86,6,3,0,0,0,0,0,0,15,1,4.25,12-1,12 - 08/05
12,2021-08-05T08:30:00Z,1.319631,2021-08-05T08:31:00Z,2021-08-05T08:30:00Z,1,0.03174603,111,7,3,1,0,0,0,0,0,15,1,4.5,12-1,12 - 08/05
12,2021-08-05T08:45:00Z,1.292308,2021-08-05T08:47:00Z,2021-08-05T08:45:00Z,1,0.03296703,91,5,3,0,0,0,0,0,0,75,1,4.75,12-1,12 - 08/05
12,2021-08-05T10:00:00Z,1.2768,2021-08-05T10:02:00Z,2021-08-05T10:00:00Z,1,0.03296703,99,3,3,0,0,0,0,0,0,15,1,6,12-1,12 - 08/05
12,2021-08-05T10:15:00Z,1.285661,2021-08-05T10:17:00Z,2021-08-05T10:15:00Z,1,0.03174603,100,4,4,0,0,0,0,0,0,15,1,6.25,12-1,12 - 08/05
12,2021-08-05T10:30:00Z,1.295262,2021-08-05T10:32:00Z,2021-08-05T10:30:00Z,1,0.03174603,139,7,6,1,0,0,0,0,0,15,1,6.5,12-1,12 - 08/05
12,2021-08-05T10:45:00Z,1.310769,2021-08-05T10:47:00Z,2021-08-05T10:45:00Z,1,0.03174603,109,6,4,0,0,0,0,0,0,90,1,6.75,12-1,12 - 08/05
12,2021-08-05T12:15:00Z,1.301908,2021-08-05T12:08:00Z,2021-08-05T12:15:00Z,1,0.03174603,108,4,4,0,0,0,0,0,0,15,1,8.25,12-1,12 - 08/05
12,2021-08-05T12:30:00Z,1.301908,2021-08-05T12:29:00Z,2021-08-05T12:30:00Z,1,0.03174603,148,10,7,1,0,0,0,0,0,15,1,8.5,12-1,12 - 08/05
12,2021-08-05T12:45:00Z,1.291569,2021-08-05T12:44:00Z,2021-08-05T12:45:00Z,1,0.03174603,122,9,7,0,0,0,0,0,0,15,1,8.75,12-1,12 - 08/05
12,2021-08-05T13:00:00Z,1.293046,2021-08-05T12:59:00Z,2021-08-05T13:00:00Z,1,0.03174603,116,8,8,0,0,0,0,0,0,75,1,9,12-1,12 - 08/05
12,2021-08-05T14:15:00Z,1.202954,2021-08-05T14:14:00Z,2021-08-05T14:15:00Z,1,0.03296703,106,6,9,0,0,0,0,0,0,15,1,10.25,12-1,12 - 08/05
12,2021-08-05T14:30:00Z,1.202954,2021-08-05T14:29:00Z,2021-08-05T14:30:00Z,1,0.03296703,138,10,8,0,0,0,0,0,0,15,1,10.5,12-1,12 - 08/05
12,2021-08-05T14:45:00Z,1.212554,2021-08-05T14:44:00Z,2021-08-05T14:45:00Z,1,0.03296703,109,9,11,0,0,0,0,0,0,15,1,10.75,12-1,12 - 08/05
12,2021-08-05T15:00:00Z,1.202215,2021-08-05T14:59:00Z,2021-08-05T15:00:00Z,1,0.03296703,117,10,11,0,0,0,0,0,0,75,1,11,12-1,12 - 08/05
12,2021-08-05T16:15:00Z,1.183754,2021-08-05T16:14:00Z,2021-08-05T16:15:00Z,1,0.03296703,87,7,10,0,0,0,0,0,0,15,1,12.25,12-1,12 - 08/05
12,2021-08-05T16:30:00Z,1.192615,2021-08-05T16:29:00Z,2021-08-05T16:30:00Z,1,0.03296703,112,11,12,0,0,0,0,0,0,15,1,12.5,12-1,12 - 08/05
12,2021-08-05T16:45:00Z,1.105477,2021-08-05T16:44:00Z,2021-08-05T16:45:00Z,1,0.03296703,85,10,11,1,0,0,0,0,0,15,1,12.75,12-1,12 - 08/05
12,2021-08-05T17:00:00Z,1.092923,2021-08-05T16:59:00Z,2021-08-05T17:00:00Z,1,0.03540904,86,9,9,0,0,0,0,0,0,75,1,13,12-1,12 - 08/05
12,2021-08-05T18:15:00Z,0.9947076,2021-08-05T18:15:00Z,2021-08-05T18:15:00Z,1,0.03540904,70,8,7,0,0,0,0,0,0,15,1,14.25,12-1,12 - 08/05
12,2021-08-05T18:30:00Z,1.002092,2021-08-05T18:30:00Z,2021-08-05T18:30:00Z,1,0.03540904,88,10,12,1,0,0,0,0,0,15,1,14.5,12-1,12 - 08/05
12,2021-08-05T18:45:00Z,0.9991384,2021-08-05T18:45:00Z,2021-08-05T18:45:00Z,1,0.03540904,71,9,10,1,0,0,0,0,0,75,1,14.75,12-1,12 - 08/05
12,2021-08-05T20:00:00Z,1.004308,2021-08-05T20:00:00Z,2021-08-05T20:00:00Z,1,0.03540904,61,6,9,0,0,0,0,0,0,15,1,16,12-1,12 - 08/05
12,2021-08-05T20:15:00Z,1.008738,2021-08-05T20:15:00Z,2021-08-05T20:15:00Z,1,0.03540904,64,8,9,1,0,0,0,0,0,15,1,16.25,12-1,12 - 08/05
12,2021-08-05T20:30:00Z,1.010954,2021-08-05T20:30:00Z,2021-08-05T20:30:00Z,1,0.03540904,78,10,10,1,0,0,0,0,0,15,1,16.5,12-1,12 - 08/05
12,2021-08-05T20:45:00Z,1.088492,2021-08-05T20:45:00Z,2021-08-05T20:45:00Z,1,0.03540904,63,9,11,0,0,0,0,0,0,75,1,16.75,12-1,12 - 08/05
12,2021-08-05T22:00:00Z,1.211077,2021-08-05T22:00:00Z,2021-08-05T22:00:00Z,1,0.03418804,61,8,8,0,0,0,0,0,0,15,1,18,12-1,12 - 08/05
12,2021-08-05T22:15:00Z,1.216985,2021-08-05T22:15:00Z,2021-08-05T22:15:00Z,1,0.03418804,55,7,7,0,0,0,0,0,0,15,1,18.25,12-1,12 - 08/05
12,2021-08-05T22:30:00Z,1.197046,2021-08-05T22:30:00Z,2021-08-05T22:30:00Z,1,0.03418804,72,8,10,0,0,0,0,0,0,15,1,18.5,12-1,12 - 08/05
12,2021-08-05T22:45:00Z,1.205169,2021-08-05T22:45:00Z,2021-08-05T22:45:00Z,1,0.03418804,62,8,9,0,0,0,0,0,0,75,1,18.75,12-1,12 - 08/05
12,2021-08-06T00:00:00Z,1.197046,2021-08-06T00:00:00Z,2021-08-06T00:00:00Z,1,0.03296703,57,7,6,0,0,0,0,0,0,15,1,20,12-1,12 - 08/05
12,2021-08-06T00:15:00Z,1.193354,2021-08-06T00:15:00Z,2021-08-06T00:15:00Z,1,0.03418804,50,5,6,0,0,0,0,0,0,15,1,20.25,12-1,12 - 08/05
12,2021-08-06T00:30:00Z,1.185231,2021-08-06T00:30:00Z,2021-08-06T00:30:00Z,1,0.03418804,70,9,9,0,0,0,0,0,0,15,1,20.5,12-1,12 - 08/05
12,2021-08-06T00:45:00Z,1.189662,2021-08-06T00:45:00Z,2021-08-06T00:45:00Z,1,0.03418804,50,8,9,0,0,0,0,0,0,75,1,20.75,12-1,12 - 08/05
12,2021-08-06T02:00:00Z,1.201477,2021-08-06T02:00:00Z,2021-08-06T02:00:00Z,1,0.03418804,45,6,8,0,0,0,0,0,0,15,1,22,12-1,12 - 08/05
12,2021-08-06T02:15:00Z,1.185231,2021-08-06T02:15:00Z,2021-08-06T02:15:00Z,1,0.03418804,48,5,8,0,0,0,0,0,0,15,1,22.25,12-1,12 - 08/05
12,2021-08-06T02:30:00Z,1.185231,2021-08-06T02:30:00Z,2021-08-06T02:30:00Z,1,0.03418804,59,10,11,0,0,0,0,0,0,15,1,22.5,12-1,12 - 08/05
12,2021-08-06T02:45:00Z,1.200738,2021-08-06T02:45:00Z,2021-08-06T02:45:00Z,1,0.03418804,51,8,10,0,0,0,0,0,0,75,1,22.75,12-1,12 - 08/05
12,2021-08-06T04:00:00Z,1.202215,2021-08-06T04:00:00Z,2021-08-06T04:00:00Z,1,0.03540904,41,6,10,0,0,0,0,0,0,15,1,24,12-1,12 - 08/05
12,2021-08-06T04:15:00Z,1.188923,2021-08-06T04:15:00Z,2021-08-06T04:15:00Z,1,0.03418804,44,7,8,0,0,0,0,0,0,15,1,24.25,12-1,12 - 08/05
12,2021-08-06T04:30:00Z,1.215508,2021-08-06T04:30:00Z,2021-08-06T04:30:00Z,1,0.03540904,60,10,11,0,0,0,0,0,0,15,1,24.5,12-1,12 - 08/05
12,2021-08-06T04:45:00Z,1.197785,2021-08-06T04:45:00Z,2021-08-06T04:45:00Z,1,0.03418804,50,10,10,0,0,0,0,0,0,75,1,24.75,12-1,12 - 08/05
12,2021-08-06T06:00:00Z,1.202954,2021-08-06T06:00:00Z,2021-08-06T06:00:00Z,1,0.03418804,45,7,9,0,0,0,0,0,0,15,1,26,12-1,12 - 08/05
12,2021-08-06T06:15:00Z,1.187446,2021-08-06T06:15:00Z,2021-08-06T06:15:00Z,1,0.03540904,47,7,9,0,0,0,0,0,0,15,1,26.25,12-1,12 - 08/05
12,2021-08-06T06:30:00Z,1.212554,2021-08-06T06:30:00Z,2021-08-06T06:30:00Z,1,0.03540904,53,9,11,0,0,0,0,0,0,15,1,26.5,12-1,12 - 08/05
12,2021-08-06T06:45:00Z,1.201477,2021-08-06T06:45:00Z,2021-08-06T06:45:00Z,1,0.03540904,48,8,10,0,0,0,0,0,0,75,1,26.75,12-1,12 - 08/05
12,2021-08-06T08:00:00Z,1.004308,2021-08-06T08:00:00Z,2021-08-06T08:00:00Z,1,0.03663004,45,7,12,0,0,0,0,0,0,15,1,28,12-1,12 - 08/05
12,2021-08-06T08:15:00Z,1.003569,2021-08-06T08:15:00Z,2021-08-06T08:15:00Z,1,0.03663004,45,7,9,0,0,0,0,0,0,15,1,28.25,12-1,12 - 08/05
12,2021-08-06T08:30:00Z,1.013908,2021-08-06T08:30:00Z,2021-08-06T08:30:00Z,1,0.03663004,52,12,12,0,0,0,0,0,0,15,1,28.5,12-1,12 - 08/05
12,2021-08-06T08:45:00Z,1.015385,2021-08-06T08:45:00Z,2021-08-06T08:45:00Z,1,0.03540904,48,11,12,0,0,0,0,0,0,75,1,28.75,12-1,12 - 08/05
12,2021-08-06T10:00:00Z,0.9961846,2021-08-06T10:01:00Z,2021-08-06T10:00:00Z,1,0.03540904,48,7,11,0,0,0,0,0,0,15,1,30,12-1,12 - 08/05
12,2021-08-06T10:15:00Z,0.9954461,2021-08-06T10:16:00Z,2021-08-06T10:15:00Z,1,0.03540904,48,8,12,0,0,0,0,0,0,15,1,30.25,12-1,12 - 08/05
12,2021-08-06T10:30:00Z,0.9902769,2021-08-06T10:31:00Z,2021-08-06T10:30:00Z,1,0.03540904,51,10,14,1,0,0,0,0,0,15,1,30.5,12-1,12 - 08/05
12,2021-08-06T10:45:00Z,0.9865846,2021-08-06T10:46:00Z,2021-08-06T10:45:00Z,1,0.03540904,49,10,11,1,0,0,0,0,0,75,1,30.75,12-1,12 - 08/05
12,2021-08-06T12:00:00Z,0.9836308,2021-08-06T12:01:00Z,2021-08-06T12:00:00Z,1,0.03540904,47,7,11,1,0,0,0,0,0,15,1,32,12-1,12 - 08/05
12,2021-08-06T12:15:00Z,1.000615,2021-08-06T12:16:00Z,2021-08-06T12:15:00Z,1,0.03540904,47,6,11,0,0,0,0,0,0,15,1,32.25,12-1,12 - 08/05
12,2021-08-06T12:30:00Z,0.9947076,2021-08-06T12:31:00Z,2021-08-06T12:30:00Z,1,0.03540904,52,9,14,0,0,0,0,0,0,15,1,32.5,12-1,12 - 08/05
12,2021-08-06T12:45:00Z,0.9880615,2021-08-06T12:46:00Z,2021-08-06T12:45:00Z,1,0.03540904,49,9,12,0,0,0,0,0,0,75,1,32.75,12-1,12 - 08/05
12,2021-08-06T14:00:00Z,1.011692,2021-08-06T14:01:00Z,2021-08-06T14:00:00Z,1,0.03540904,51,7,11,1,0,0,0,0,0,15,1,34,12-1,12 - 08/05
12,2021-08-06T14:15:00Z,0.9888,2021-08-06T14:16:00Z,2021-08-06T14:15:00Z,1,0.03540904,47,7,10,0,0,0,0,0,0,15,1,34.25,12-1,12 - 08/05
12,2021-08-06T14:30:00Z,1.004308,2021-08-06T14:31:00Z,2021-08-06T14:30:00Z,1,0.03540904,50,10,12,1,0,0,0,0,0,15,1,34.5,12-1,12 - 08/05
12,2021-08-06T14:45:00Z,0.9865846,2021-08-06T14:46:00Z,2021-08-06T14:45:00Z,1,0.03540904,49,9,10,0,0,0,0,0,0,75,1,34.75,12-1,12 - 08/05
12,2021-08-06T16:00:00Z,0.9851077,2021-08-06T16:01:00Z,2021-08-06T16:00:00Z,1,0.03540904,49,7,10,0,0,0,0,0,0,15,1,36,12-1,12 - 08/05
12,2021-08-06T16:15:00Z,1.005046,2021-08-06T16:16:00Z,2021-08-06T16:15:00Z,1,0.03540904,51,6,9,0,0,0,0,0,0,2895,1,36.25,12-1,12 - 08/05
12,2021-08-08T16:30:00Z,1.191877,2021-08-08T16:34:00Z,2021-08-08T16:30:00Z,1,0.0964591,11,2,7,0,0,0,0,0,0,15,2,0,12-2,12 - 08/08
12,2021-08-08T16:45:00Z,1.208862,2021-08-08T16:49:00Z,2021-08-08T16:45:00Z,1,0.07326008,37,4,9,1,0,0,0,0,0,75,2,0.25,12-2,12 - 08/08
12,2021-08-08T18:00:00Z,1.204431,2021-08-08T18:04:00Z,2021-08-08T18:00:00Z,1,0.03785104,40,3,6,1,0,0,0,0,0,15,2,1.5,12-2,12 - 08/08
12,2021-08-08T18:15:00Z,1.189662,2021-08-08T18:19:00Z,2021-08-08T18:15:00Z,1,0.03785104,9839,1444,459,154,23,1,0,0,0,15,2,1.75,12-2,12 - 08/08
12,2021-08-08T18:30:00Z,1.189662,2021-08-08T18:34:00Z,2021-08-08T18:30:00Z,1,0.03785104,65,7,6,1,0,0,0,0,0,15,2,2,12-2,12 - 08/08
12,2021-08-08T18:45:00Z,1.189662,2021-08-08T18:49:00Z,2021-08-08T18:45:00Z,1,0.03663004,64,5,5,1,0,0,0,0,0,75,2,2.25,12-2,12 - 08/08
12,2021-08-08T20:00:00Z,1.103261,2021-08-08T20:05:00Z,2021-08-08T20:00:00Z,1,0.03540904,118,2,3,1,0,0,0,0,0,15,2,3.5,12-2,12 - 08/08
12,2021-08-08T20:15:00Z,1.095877,2021-08-08T20:20:00Z,2021-08-08T20:15:00Z,1,0.03540904,534,43,15,4,0,0,0,0,0,15,2,3.75,12-2,12 - 08/08
12,2021-08-08T20:30:00Z,1.104,2021-08-08T20:35:00Z,2021-08-08T20:30:00Z,1,0.03540904,177,5,5,0,0,0,0,0,0,15,2,4,12-2,12 - 08/08
12,2021-08-08T20:45:00Z,1.112862,2021-08-08T20:50:00Z,2021-08-08T20:45:00Z,1,0.03540904,189,5,5,1,0,0,0,0,0,75,2,4.25,12-2,12 - 08/08
12,2021-08-08T22:00:00Z,1.104,2021-08-08T22:05:00Z,2021-08-08T22:00:00Z,1,0.03540904,268,5,7,1,0,0,0,0,0,15,2,5.5,12-2,12 - 08/08
12,2021-08-08T22:15:00Z,1.1136,2021-08-08T22:20:00Z,2021-08-08T22:15:00Z,1,0.03540904,494,29,14,2,0,0,0,0,0,15,2,5.75,12-2,12 - 08/08
12,2021-08-08T22:30:00Z,1.117292,2021-08-08T22:35:00Z,2021-08-08T22:30:00Z,1,0.03540904,262,6,9,1,0,0,0,0,0,15,2,6,12-2,12 - 08/08
12,2021-08-08T22:45:00Z,1.102523,2021-08-08T22:50:00Z,2021-08-08T22:45:00Z,1,0.03540904,253,6,9,1,0,0,0,0,0,75,2,6.25,12-2,12 - 08/08
12,2021-08-09T00:00:00Z,1.0944,2021-08-09T00:05:00Z,2021-08-09T00:00:00Z,1,0.03540904,216,7,12,1,0,0,0,0,0,15,2,7.5,12-2,12 - 08/08
12,2021-08-09T00:15:00Z,1.1136,2021-08-09T00:20:00Z,2021-08-09T00:15:00Z,1,0.03540904,395,21,20,2,0,0,0,0,0,15,2,7.75,12-2,12 - 08/08
12,2021-08-09T00:30:00Z,1.0752,2021-08-09T00:35:00Z,2021-08-09T00:30:00Z,1,0.03540904,209,7,16,1,0,0,0,0,0,15,2,8,12-2,12 - 08/08
12,2021-08-09T00:45:00Z,1.076677,2021-08-09T00:50:00Z,2021-08-09T00:45:00Z,1,0.03540904,188,8,19,1,0,0,0,0,0,75,2,8.25,12-2,12 - 08/08
12,2021-08-09T02:00:00Z,1.090708,2021-08-09T02:05:00Z,2021-08-09T02:00:00Z,1,0.03540904,158,8,18,2,0,0,0,0,0,15,2,9.5,12-2,12 - 08/08
12,2021-08-09T02:15:00Z,1.101785,2021-08-09T02:20:00Z,2021-08-09T02:15:00Z,1,0.03540904,238,20,23,2,0,0,0,0,0,15,2,9.75,12-2,12 - 08/08
12,2021-08-09T02:30:00Z,1.109908,2021-08-09T02:35:00Z,2021-08-09T02:30:00Z,1,0.03540904,169,10,23,1,0,0,0,0,0,15,2,10,12-2,12 - 08/08
12,2021-08-09T02:45:00Z,1.089969,2021-08-09T02:50:00Z,2021-08-09T02:45:00Z,1,0.03540904,146,12,22,1,0,0,0,0,0,75,2,10.25,12-2,12 - 08/08
12,2021-08-09T04:00:00Z,1.105477,2021-08-09T04:05:00Z,2021-08-09T04:00:00Z,1,0.03418804,127,9,18,1,0,0,0,0,0,15,2,11.5,12-2,12 - 08/08
12,2021-08-09T04:15:00Z,1.110646,2021-08-09T04:20:00Z,2021-08-09T04:15:00Z,1,0.03418804,259,21,22,1,0,0,0,0,0,15,2,11.75,12-2,12 - 08/08
12,2021-08-09T04:30:00Z,1.103261,2021-08-09T04:35:00Z,2021-08-09T04:30:00Z,1,0.03418804,136,10,20,1,0,0,0,0,0,15,2,12,12-2,12 - 08/08
12,2021-08-09T04:45:00Z,1.115815,2021-08-09T04:50:00Z,2021-08-09T04:45:00Z,1,0.03418804,124,11,19,1,0,0,0,0,0,75,2,12.25,12-2,12 - 08/08
12,2021-08-09T06:00:00Z,1.219938,2021-08-09T06:05:00Z,2021-08-09T06:00:00Z,1,0.03418804,109,11,18,1,0,0,0,0,0,15,2,13.5,12-2,12 - 08/08
12,2021-08-09T06:15:00Z,1.194831,2021-08-09T06:20:00Z,2021-08-09T06:15:00Z,1,0.03418804,265,25,22,2,0,0,0,0,0,15,2,13.75,12-2,12 - 08/08
12,2021-08-09T06:30:00Z,1.191877,2021-08-09T06:35:00Z,2021-08-09T06:30:00Z,1,0.03418804,117,10,19,1,0,0,0,0,0,15,2,14,12-2,12 - 08/08
12,2021-08-09T06:45:00Z,1.189662,2021-08-09T06:50:00Z,2021-08-09T06:45:00Z,1,0.03418804,120,11,21,1,0,0,0,0,0,75,2,14.25,12-2,12 - 08/08
12,2021-08-09T08:00:00Z,1.085538,2021-08-09T08:05:00Z,2021-08-09T08:00:00Z,1,0.03418804,99,11,18,1,0,0,0,0,0,15,2,15.5,12-2,12 - 08/08
12,2021-08-09T08:15:00Z,1.080369,2021-08-09T08:20:00Z,2021-08-09T08:15:00Z,1,0.03418804,176,18,21,2,0,0,0,0,0,15,2,15.75,12-2,12 - 08/08
12,2021-08-09T08:30:00Z,1.0944,2021-08-09T08:35:00Z,2021-08-09T08:30:00Z,1,0.03418804,119,11,19,0,0,0,0,0,0,15,2,16,12-2,12 - 08/08
12,2021-08-09T08:45:00Z,1.080369,2021-08-09T08:50:00Z,2021-08-09T08:45:00Z,1,0.03418804,108,12,19,1,0,0,0,0,0,75,2,16.25,12-2,12 - 08/08
12,2021-08-09T10:00:00Z,1.092185,2021-08-09T10:05:00Z,2021-08-09T10:00:00Z,1,0.03418804,94,7,16,1,0,0,0,0,0,15,2,17.5,12-2,12 - 08/08
12,2021-08-09T10:15:00Z,1.106215,2021-08-09T10:20:00Z,2021-08-09T10:15:00Z,1,0.03418804,172,17,29,1,0,0,0,0,0,15,2,17.75,12-2,12 - 08/08
12,2021-08-09T10:30:00Z,1.101785,2021-08-09T10:36:00Z,2021-08-09T10:30:00Z,1,0.03418804,108,9,19,1,0,0,0,0,0,15,2,18,12-2,12 - 08/08
12,2021-08-09T10:45:00Z,1.104,2021-08-09T10:51:00Z,2021-08-09T10:45:00Z,1,0.03418804,104,11,19,1,0,0,0,0,0,75,2,18.25,12-2,12 - 08/08
12,2021-08-09T12:00:00Z,1.084062,2021-08-09T12:06:00Z,2021-08-09T12:00:00Z,1,0.03418804,91,10,17,1,0,0,0,0,0,15,2,19.5,12-2,12 - 08/08
12,2021-08-09T12:15:00Z,1.093662,2021-08-09T12:21:00Z,2021-08-09T12:15:00Z,1,0.03418804,139,18,28,1,0,0,0,0,0,15,2,19.75,12-2,12 - 08/08
12,2021-08-09T12:30:00Z,1.083323,2021-08-09T12:36:00Z,2021-08-09T12:30:00Z,1,0.03418804,107,10,18,1,0,0,0,0,0,15,2,20,12-2,12 - 08/08
12,2021-08-09T12:45:00Z,1.108431,2021-08-09T12:51:00Z,2021-08-09T12:45:00Z,1,0.03540904,105,11,18,1,0,0,0,0,0,75,2,20.25,12-2,12 - 08/08
12,2021-08-09T14:00:00Z,1.090708,2021-08-09T14:06:00Z,2021-08-09T14:00:00Z,1,0.03540904,85,7,17,1,0,0,0,0,0,15,2,21.5,12-2,12 - 08/08
12,2021-08-09T14:15:00Z,1.083323,2021-08-09T14:21:00Z,2021-08-09T14:15:00Z,1,0.03540904,139,16,23,1,0,0,0,0,0,15,2,21.75,12-2,12 - 08/08
12,2021-08-09T14:30:00Z,1.082585,2021-08-09T14:36:00Z,2021-08-09T14:30:00Z,1,0.03540904,101,10,17,0,0,0,0,0,0,15,2,22,12-2,12 - 08/08
12,2021-08-09T14:45:00Z,1.0848,2021-08-09T14:51:00Z,2021-08-09T14:45:00Z,1,0.03540904,92,9,18,1,0,0,0,0,0,75,2,22.25,12-2,12 - 08/08
12,2021-08-09T16:00:00Z,1.106215,2021-08-09T16:06:00Z,2021-08-09T16:00:00Z,1,0.03540904,90,9,15,1,0,0,0,0,0,15,2,23.5,12-2,12 - 08/08
12,2021-08-09T16:15:00Z,1.104,2021-08-09T16:21:00Z,2021-08-09T16:15:00Z,1,0.03540904,117,11,19,1,0,0,0,0,0,15,2,23.75,12-2,12 - 08/08
12,2021-08-09T16:30:00Z,1.106954,2021-08-09T16:36:00Z,2021-08-09T16:30:00Z,1,0.03540904,102,7,15,1,0,0,0,0,0,15,2,24,12-2,12 - 08/08
12,2021-08-09T16:45:00Z,1.116554,2021-08-09T16:51:00Z,2021-08-09T16:45:00Z,1,0.03540904,93,8,14,1,0,0,0,0,0,75,2,24.25,12-2,12 - 08/08
12,2021-08-09T18:00:00Z,1.180062,2021-08-09T18:06:00Z,2021-08-09T18:00:00Z,1,0.03540904,78,6,11,0,0,0,0,0,0,15,2,25.5,12-2,12 - 08/08
12,2021-08-09T18:15:00Z,1.225108,2021-08-09T18:21:00Z,2021-08-09T18:15:00Z,1,0.03540904,119,10,14,1,0,0,0,0,0,15,2,25.75,12-2,12 - 08/08
12,2021-08-09T18:30:00Z,1.207385,2021-08-09T18:36:00Z,2021-08-09T18:30:00Z,1,0.03540904,83,8,11,0,0,0,0,0,0,15,2,26,12-2,12 - 08/08
